sample_num,plot,treatment,date,depth_cm,richness,shannon_classes,evenness,mean_nosc,mean_hc,mean_oc,mean_nc,mean_ai,mean_dbe,frac_labile,frac_aromatic,frac_lignin,frac_other
35,3,control,2018-11-07,10,18,1.45935941234753,0.906750984969906,-0.83802278984964,1.56594430225818,0.265222458630163,0.0895554056080372,0.200973851698489,7.55555555555555,0.611111111111111,0.222222222222222,0.166666666666667,0
36,3,control,2019-11-05,10,55,1.11706966752508,0.805795434832961,-0.581581761595171,0.951511773058392,0.156308171016363,0.00903303620028974,0.453262346876718,24.0545454545455,0.127272727272727,0.636363636363636,0.236363636363636,0
37,3,control,2019-12-17,10,332,1.36913708406038,0.850692700527794,-0.690188507669201,1.07115991110181,0.163599243251485,0.0104485206141699,0.390530278634891,22.9006024096386,0.216867469879518,0.542168674698795,0.240963855421687,0
38,3,control,2019-12-31,10,192,1.32632196139545,0.740234380883093,-0.6390764255372,1.03089882486971,0.164985989257553,0.0114777556973293,0.415331724866819,19.625,0.171875,0.630208333333333,0.192708333333333,0.00520833333333333
39,3,control,2020-01-28,10,143,1.37015431660697,0.851324742645561,-0.649285432146859,1.08072346049486,0.181159998592894,0.0143699628721376,0.385901869354046,17.1748251748252,0.223776223776224,0.594405594405594,0.181818181818182,0
40,3,control,2020-03-10,10,172,1.37317223515227,0.853199880867413,-0.653666251201886,1.05920217567692,0.166456783176818,0.0164959474647743,0.398119427702703,19.6511627906977,0.186046511627907,0.581395348837209,0.232558139534884,0
41,3,control,2021-12-15,10,276,1.39548328846745,0.867062517718952,-0.776997867971875,1.13119759115065,0.144628004588314,0.0159099086196369,0.368874924207963,22.9239130434783,0.27536231884058,0.438405797101449,0.286231884057971,0
42,3,control,2022-09-08,10,101,1.4213298899336,0.883121914149513,-0.634009004828006,1.05913272912077,0.176968983500091,0.0137892766742435,0.400566409405439,18.6336633663366,0.207920792079208,0.594059405940594,0.198019801980198,0
43,3,control,2022-11-16,10,407,1.40956721489222,0.875813353222429,-0.740700273232085,1.12343255459232,0.161952742345003,0.0116817973748879,0.367268572269993,23.8280098280098,0.255528255528256,0.44963144963145,0.294840294840295,0
44,3,control,2023-05-30,10,180,1.32730315100251,0.824699816468911,-0.616872297119507,1.05076614346713,0.142933814376134,0.0448475132995265,0.443490495865145,15.85,0.138888888888889,0.605555555555556,0.255555555555556,0
45,3,control,2023-12-27,10,121,1.3753047189094,0.854524867523098,-0.640834740541875,1.01847710851511,0.152356408507488,0.0147152040596785,0.418268102480814,22.9504132231405,0.165289256198347,0.56198347107438,0.272727272727273,0
46,3,control,2024-04-16,10,251,1.36848291854096,0.763764859091575,-0.747032284050099,1.08219744943518,0.127816570594021,0.0184920370274794,0.411510564484792,19.195219123506,0.191235059760956,0.537848605577689,0.266932270916335,0.00398406374501992
47,3,control,2024-04-30,10,292,1.23627737703223,0.689979541486592,-0.534597316433,0.970763427348319,0.141865291925424,0.0448436531028524,0.468110439363527,17.3869863013699,0.0856164383561644,0.633561643835616,0.277397260273973,0.00342465753424658
126,3,control,2017-05-31,30,53,1.26643065277815,0.786877606768199,-0.636470645960003,1.11617322797872,0.171325807906562,0.0413976264800749,0.396945719586217,17.3207547169811,0.207547169811321,0.566037735849057,0.226415094339623,0
127,3,control,2017-11-22,30,30,1.47852245949092,0.918657655612707,-0.522869755317081,1.02184657815175,0.192254853048264,0.0372418180374837,0.430059607202479,16.1666666666667,0.2,0.6,0.2,0
128,3,control,2017-12-06,30,11,1.46813993901621,0.912206632932989,-0.460492549432251,1.43392148695855,0.381275969098208,0.0776926816499009,0.197287247757467,8.90909090909091,0.454545454545455,0.272727272727273,0.272727272727273,0
129,3,control,2018-01-03,30,93,1.5375389962632,0.955326691626048,-0.73311441187431,1.21295498692573,0.202228213026581,0.0248382718432634,0.313242106957265,19.1935483870968,0.365591397849462,0.365591397849462,0.268817204301075,0
130,3,control,2018-01-30,30,92,1.4374527395487,0.893139603860029,-0.500362670807743,0.962932602635357,0.187552173124859,0.0200925298286469,0.460642087831261,20.6739130434783,0.195652173913043,0.652173913043478,0.152173913043478,0
131,3,control,2018-02-27,30,59,1.53673178376001,0.954825142298202,-0.755513369139035,1.19174946231963,0.189348065049131,0.0143654261256505,0.362080760790396,20.3050847457627,0.372881355932203,0.474576271186441,0.152542372881356,0
132,3,control,2018-05-09,30,226,1.47822564339132,0.918473233400883,-0.637249834772541,1.09346268227407,0.201980916407467,0.0127533089702419,0.373141605543494,16.3451327433628,0.212389380530973,0.52212389380531,0.265486725663717,0
133,3,control,2018-11-07,30,281,1.53226959419611,0.952052628037523,-0.571190415434055,1.07559775729346,0.222171516974203,0.0134923050959308,0.37892034129111,15.7935943060498,0.241992882562278,0.505338078291815,0.252669039145908,0
134,3,control,2019-09-10,30,115,1.44030706180008,0.894913093989302,-0.703439003856193,1.11010262309073,0.168666969920173,0.0169750234166175,0.385593219156948,17.0521739130435,0.252173913043478,0.573913043478261,0.173913043478261,0
135,3,control,2019-12-03,30,126,1.46536711046005,0.910483777683503,-0.558202811275619,0.996091939747293,0.178268126890318,0.0216050820050728,0.451817471983369,19.2380952380952,0.198412698412698,0.634920634920635,0.166666666666667,0
136,3,control,2020-01-14,30,127,1.45854671112743,0.906246025310496,-0.576170568202168,1.05535025264123,0.20913411747856,0.0113268993417351,0.385612583533471,15.8818897637795,0.196850393700787,0.582677165354331,0.220472440944882,0
137,3,control,2020-02-25,30,176,1.47437839375468,0.916082802799673,-0.526195076614806,1.01144301474728,0.211300202664588,0.013430503610024,0.410331735191356,17.3636363636364,0.176136363636364,0.579545454545455,0.244318181818182,0
138,3,control,2020-03-10,30,118,1.52384767741051,0.946819796922673,-0.620204925248282,1.04982644932488,0.189525467722657,0.0108927200960529,0.413825408918754,17.1610169491525,0.254237288135593,0.593220338983051,0.152542372881356,0
139,3,control,2020-07-28,30,97,1.54199634083745,0.958096195525398,-0.681404553684031,1.05803782531253,0.167921359644493,0.0100934436048269,0.425741254252389,17.8453608247423,0.278350515463918,0.567010309278351,0.154639175257732,0
140,3,control,2020-09-09,30,190,1.41483050572447,0.879083619687259,-0.597782133652118,1.02746592496917,0.187559810520721,0.00991384185084936,0.412904113622024,17.2947368421053,0.184210526315789,0.621052631578947,0.194736842105263,0
141,3,control,2020-10-06,30,157,1.39080423308441,0.864155257148735,-0.595900258424203,1.00215932160535,0.17083802203727,0.0115477437398937,0.436483129315905,22.9108280254777,0.184713375796178,0.617834394904459,0.197452229299363,0
142,3,control,2020-11-05,30,207,1.22950007761833,0.763931350268021,-0.594193473917519,0.976083086164012,0.159629255357506,0.0103660434482296,0.443343714644679,21.9661835748792,0.120772946859903,0.657004830917875,0.222222222222222,0
143,3,control,2020-12-29,30,241,1.32077858954086,0.737140566144122,-0.616285922559594,1.00624379156116,0.157662708367314,0.0165060349649394,0.432471480785076,20.3900414937759,0.149377593360996,0.630705394190871,0.215767634854772,0.004149377593361
144,3,control,2021-02-09,30,214,1.38215368137655,0.858780367169427,-0.750693412386368,1.10235802128939,0.144895712245039,0.0117863525696472,0.393977429873982,21.4205607476635,0.247663551401869,0.52803738317757,0.224299065420561,0
145,3,control,2021-06-03,30,227,1.45635153715283,0.904882087032643,-0.702449668299798,1.11006164163742,0.171139755747323,0.0156165944543451,0.375999970944111,21.7665198237885,0.268722466960352,0.488986784140969,0.242290748898678,0
146,3,control,2021-12-15,30,58,1.38974741074623,0.863498616510399,-0.578893493495228,1.04118059901725,0.18286790765662,0.0299590623202765,0.427280412404715,20.448275862069,0.258620689655172,0.655172413793103,0.0862068965517242,0
147,3,control,2023-05-30,30,608,1.32746620663071,0.82480112862699,-0.520987551654901,1.02945310741522,0.187429060156901,0.0398066959405241,0.411768592920374,17.0690789473685,0.118421052631579,0.519736842105263,0.361842105263158,0
48,4,warmed,2017-10-20,10,731,1.03751621234722,0.579048823330185,-0.397183813183837,1.08202806243334,0.322274600854291,0.00576250347930557,0.242731072225305,14.3638850889193,0.0478796169630643,0.351573187414501,0.578659370725034,0.0218878248974008
49,4,warmed,2017-12-06,10,1397,0.996762465777014,0.556303724297576,-0.253616689101179,1.10061968479502,0.387205972493032,0.0133911675817545,0.171952207070271,13.3643521832497,0.0422333571939871,0.226198997852541,0.670722977809592,0.0608446671438797
50,4,warmed,2018-01-17,10,878,1.01759403368538,0.56793004371496,-0.329805262203309,1.05658320961457,0.339305156188006,0.00773507483141009,0.239399775460842,14.3633257403189,0.0273348519362187,0.345102505694761,0.593394077448747,0.0341685649202734
51,4,warmed,2018-01-30,10,1335,1.0534548876455,0.587944367387301,-0.361804217769494,1.17957785441456,0.371667772954534,0.0127819256357085,0.151314812006896,12.2898876404495,0.106367041198502,0.173033707865169,0.680149812734082,0.0404494382022472
52,4,warmed,2018-02-13,10,1246,1.11010233734179,0.619559911029829,-0.355446873040486,1.09391728698471,0.338738587766987,0.0101199219474187,0.228552230150856,14.1404494382022,0.07223113964687,0.316211878009631,0.581861958266453,0.0296950240770466
53,4,warmed,2018-02-27,10,1132,1.09264427092566,0.609816378643949,-0.367675801311078,1.13532902841995,0.351180040465763,0.011276060341019,0.192724101253054,13.2703180212014,0.0918727915194346,0.25,0.629858657243816,0.0282685512367491
54,4,warmed,2018-05-09,10,1227,1.16423621997923,0.649772606186265,-0.253833433890426,1.08801011828381,0.390970258063096,0.00942806487882424,0.187529792108267,13.4262428687856,0.0668296658516707,0.248573757131214,0.603096984515077,0.0814995925020375
55,4,warmed,2018-05-22,10,1382,1.21183139151699,0.676335977194015,-0.363739031019671,1.10780137224618,0.338596708386893,0.0124460895602725,0.217157035607724,14.0441389290883,0.0984081041968162,0.287988422575977,0.573082489146165,0.040520984081042
56,4,warmed,2018-10-23,10,1927,1.16927106434042,0.652582606327274,-0.286700411796047,1.11563244459288,0.374426115237001,0.0149210083782551,0.185417705148208,13.5101193565126,0.101193565127141,0.223663725998962,0.615983393876492,0.0591593149974053
57,4,warmed,2018-11-07,10,1040,1.11670894710825,0.623247130145968,-0.342736628912428,1.11191257622022,0.361313849350207,0.00727786654916797,0.202955616680932,13.5384615384616,0.0692307692307692,0.279807692307692,0.599038461538462,0.0519230769230769
58,4,warmed,2019-11-05,10,1490,1.07861492892114,0.601986453787705,-0.254367417387892,1.11446601459512,0.395190418816446,0.0125811197344897,0.164338835661443,13.1765100671141,0.0711409395973154,0.209395973154362,0.650335570469799,0.0691275167785235
59,4,warmed,2019-12-17,10,1382,1.19495909449452,0.66691936893145,-0.254666395325811,1.08819087488073,0.388675794177611,0.0111643268246184,0.189235727073361,13.8762662807525,0.0817655571635311,0.243849493487699,0.597684515195369,0.0767004341534009
60,4,warmed,2019-12-31,10,2125,1.24178089091868,0.693051111069988,-0.268662448309494,1.09726097913108,0.374048876519972,0.0159166898335466,0.199250394232162,14.0677647058825,0.107294117647059,0.241411764705882,0.587294117647059,0.064
61,4,warmed,2020-01-28,10,3580,1.21688901953209,0.679158693134388,-0.163040391440619,1.06182819710299,0.401814037946551,0.0154411591795968,0.178672763391676,15.0245810055865,0.0812849162011173,0.203351955307263,0.633240223463687,0.082122905027933
62,4,warmed,2020-03-10,10,4770,1.34782526542781,0.752235603369513,-0.222981209146539,1.04784123914466,0.365497791227899,0.0181024712318599,0.229256202676883,16.0884696016775,0.10062893081761,0.272955974842767,0.556603773584906,0.069811320754717
63,4,warmed,2021-12-15,10,198,1.25264749347551,0.699115877431467,-0.570658001656008,1.06540744405928,0.216801868058104,0.0160644195726612,0.351780354691493,15.8282828282828,0.126262626262626,0.540404040404041,0.328282828282828,0.00505050505050505
